Date/Time,SOUTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WINDOW LEFT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUWTH WINDOW RIGHT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly) 
 09/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9116740770194,0.0 
 09/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.5912097451818,0.0 
 09/06  06:00:00,10.418534600558325,10.418534600558325,10.418534600558325,100.31036424013812,18.820757921949718,10.418534600558325,21.565912299793977,6.251120760334995,60.18621854408287,11.292454753169828,6.251120760334995,12.939547379876384,355.3130988037286,0.0 
 09/06  07:00:00,79.48682165449447,79.48682165449447,79.48682165449447,486.33558578426507,64.03841669433798,61.09147599634579,169.22703818844213,47.69209299269668,291.80135147055906,38.423050016602797,36.65488559780747,101.53622291306528,226.10976255598525,0.0 
 09/06  08:00:00,247.9322706287258,247.9322706287258,247.9322706287258,787.4917594655844,104.576067404613,104.576067404613,392.95519327328898,148.75936237723549,472.49505567935059,62.7456404427678,62.7456404427678,235.77311596397335,3.9620235169689397,0.0 
 09/06  09:00:00,438.673818995258,438.673818995258,438.673818995258,851.5817254367896,128.52311030114579,128.52311030114579,607.1355587382574,263.20429139715477,510.94903526207386,77.11386618068747,77.11386618068747,364.28133524295438,0.0,0.0 
 09/06  10:00:00,578.9972273839526,578.9972273839526,578.9972273839526,712.1240936095192,140.2990769734298,140.2990769734298,759.4819990729982,347.3983364303716,427.2744561657115,84.17944618405788,84.17944618405788,455.6891994437988,0.0,1189.5694133621514 
 09/06  11:00:00,661.9035213680502,661.9035213680502,661.9035213680502,487.11679128339815,143.1683652014978,143.1683652014978,849.9648019779087,397.1421128208301,292.2700747700389,85.90101912089868,85.90101912089868,509.97888118674526,0.0,3294.205983295052 
 09/06  12:00:00,683.3692374689083,683.3692374689083,683.3692374689083,229.55447744338557,141.2300689171273,143.84061770091075,879.569168709307,410.0215424813449,137.73268646603135,84.73804135027639,86.30437062054645,527.7415012255841,0.0,4610.190341734309 
 09/06  13:00:00,660.5628236891379,660.5628236891379,660.5628236891379,131.58931767056556,131.58931767056556,299.0556085751675,850.6526381233136,396.3376942134826,78.95359060233932,78.95359060233932,179.4333651451005,510.39158287398819,0.0,5165.218304398526 
 09/06  14:00:00,584.2942278519795,584.2942278519795,584.2942278519795,115.27955818330632,115.27955818330632,513.5514955933513,762.8777822289059,350.5765367111877,69.1677349099838,69.1677349099838,308.13089735601076,457.72666933734356,0.0,5139.736771375516 
 09/06  15:00:00,457.3981398780332,457.3981398780332,457.3981398780332,91.8654556860412,91.8654556860412,666.8628697601059,618.8206527232231,274.4388839268199,55.11927341162472,55.11927341162472,400.11772185606358,371.2923916339339,0.0,4475.183760496375 
 09/06  16:00:00,286.47491000973107,286.47491000973107,286.47491000973107,71.86201524465153,71.86201524465153,677.8102272614815,411.33805253982038,171.88494600583864,43.11720914679091,43.11720914679091,406.6861363568889,246.80283152389218,0.0,3412.0340790991363 
 09/06  17:00:00,116.09711624597641,116.09711624597641,116.09711624597641,67.59821804086045,67.59821804086045,384.418293971636,194.97791078057049,69.65826974758585,40.55893082451627,40.55893082451627,230.65097638298159,116.98674646834229,0.0,2330.366691696012 
 09/06  18:00:00,34.38939020233853,34.38939020233853,34.38939020233853,32.2490279218102,38.42252090504081,237.45148894090807,74.6469107166594,20.633634121403117,19.34941675308612,23.05351254302449,142.47089336454486,44.78814642999564,0.0,1451.1998352991714 
 09/06  19:00:00,2.295608250246898,2.295608250246898,2.295608250246898,2.295608250246898,4.643030436339942,19.771087962484704,4.103908038190625,1.3773649501481387,1.3773649501481387,2.785818261803965,11.862652777490823,2.462344822914375,0.0,745.3871068910506 
 09/06  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.9961705082054 
 09/06  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44177966958836 
 09/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8502873849253,0.0 
 09/07  06:00:00,10.281953513801474,10.281953513801474,10.281953513801474,102.20666082231063,18.633875003851448,10.281953513801474,21.513177675609098,6.169172108280884,61.323996493386378,11.180325002310866,6.169172108280884,12.907906605365456,332.7552562306222,0.0 
 09/07  07:00:00,81.36855065786776,81.36855065786776,81.36855065786776,508.4629748008251,64.28199647077629,61.41638701905025,171.76829256549503,48.821130394720658,305.0777848804951,38.56919788246578,36.84983221143014,103.060975539297,237.980203958574,0.0 
 09/07  08:00:00,257.5920683297828,257.5920683297828,257.5920683297828,823.3892730984553,106.2188548740012,106.2188548740012,405.633468678601,154.5552409978697,494.03356385907309,63.731312924400729,63.731312924400729,243.3800812071606,9.556477192762948,0.0 
 09/07  09:00:00,448.903838451335,448.903838451335,448.903838451335,874.0544491462272,128.75845154456406,128.75845154456406,621.1412439063398,269.342303070801,524.4326694877361,77.25507092673841,77.25507092673841,372.6847463438039,0.0,8.411832942584656 
 09/07  10:00:00,580.0265361855345,580.0265361855345,580.0265361855345,712.808478422764,139.88494755754213,139.88494755754213,760.04384487065,348.01592171132065,427.6850870536583,83.93096853452527,83.93096853452527,456.02630692239,0.0,1363.2787440662196 
 09/07  11:00:00,659.9555041426207,659.9555041426207,659.9555041426207,485.2649131521581,142.3007646030225,142.3007646030225,846.6300434718532,395.9733024855724,291.1589478912948,85.38045876181349,85.38045876181349,507.9780260831119,0.0,3334.841787223425 
 09/07  12:00:00,671.4700131691748,671.4700131691748,671.4700131691748,224.4034191173481,137.46563129400904,140.05927691531859,863.2564410043402,402.88200790150486,134.64205147040887,82.47937877640541,84.03556614919116,517.9538646026041,0.0,4529.406047980019 
 09/07  13:00:00,648.5857825924433,648.5857825924433,648.5857825924433,127.7339196926129,127.7339196926129,292.6184633674303,834.7462420906668,389.15146955546597,76.64035181556776,76.64035181556776,175.5710780204582,500.84774525440016,0.0,4977.911600194357 
 09/07  14:00:00,573.0458250913223,573.0458250913223,573.0458250913223,111.48318707795733,111.48318707795733,503.30740352908335,748.3205873557954,343.8274950547934,66.8899122467744,66.8899122467744,301.98444211744995,448.9923524134773,0.0,4870.127086894419 
 09/07  15:00:00,449.7743493288766,449.7743493288766,449.7743493288766,88.97957076551617,88.97957076551617,656.5859375337127,609.0920482694577,269.86460959732599,53.3877424593097,53.3877424593097,393.9515625202276,365.4552289616746,0.0,4302.4840195851175 
 09/07  16:00:00,293.62105226217127,293.62105226217127,293.62105226217127,68.94126230723012,68.94126230723012,710.040277051534,426.497085999658,176.17263135730276,41.36475738433807,41.36475738433807,426.02416623092037,255.89825159979478,0.0,3333.373139021416 
 09/07  17:00:00,133.83986818725897,133.83986818725897,133.83986818725897,49.806429761214648,49.806429761214648,610.0047093776981,227.3347054515271,80.30392091235538,29.88385785672878,29.88385785672878,366.00282562661888,136.40082327091626,0.0,2243.6931236888495 
 09/07  18:00:00,31.136659612726697,31.136659612726697,31.136659612726697,27.37221369642551,35.83846965812795,339.4102404104853,74.23500270387417,18.681995767636019,16.423328217855308,21.50308179487677,203.6461442462912,44.5410016223245,0.0,1434.7850094915075 
 09/07  19:00:00,1.9397081650459849,1.9397081650459849,1.9397081650459849,1.9397081650459849,5.147520200375968,26.161659972904059,3.2896253858080399,1.1638248990275908,1.1638248990275908,3.0885121202255805,15.696995983742433,1.9737752314848239,0.0,820.209571833705 
 09/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.549779832183 
 09/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.74949935884778 
 09/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993357301316 
 09/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  06:00:00,9.184551251930449,9.184551251930449,9.184551251930449,77.24492221055248,15.194146121900009,9.184551251930449,19.59862870094948,5.5107307511582699,46.34695332633149,9.116487673140004,5.5107307511582699,11.759177220569687,103.21527849454454,0.0 
 09/08  07:00:00,70.35411584619449,70.35411584619449,70.35411584619449,375.90968616826219,58.651108232284958,56.543931466521417,143.9415803437008,42.21246950771669,225.54581170095728,35.19066493937097,33.92635887991285,86.36494820622048,76.05105548352245,0.0 
 09/08  08:00:00,195.83060404486106,195.83060404486106,195.83060404486106,557.7672624748262,97.55499351372137,97.55499351372137,309.6038035042892,117.49836242691663,334.6603574848957,58.53299610823282,58.53299610823282,185.76228210257353,0.0,0.0 
 09/08  09:00:00,339.234238707606,339.234238707606,339.234238707606,623.7068390081066,122.76913460302055,122.76913460302055,472.58688178707066,203.54054322456356,374.22410340486399,73.66148076181232,73.66148076181232,283.5521290722424,0.0,0.0 
 09/08  10:00:00,461.5159844241361,461.5159844241361,461.5159844241361,557.1074279173511,135.49118173493617,135.49118173493617,597.6846998756788,276.90959065448166,334.26445675041068,81.29470904096169,81.29470904096169,358.61081992540729,0.0,623.661234155796 
 09/08  11:00:00,525.5811572319241,525.5811572319241,525.5811572319241,395.9837388729595,139.5858238788997,139.5858238788997,658.0463344016405,315.34869433915449,237.59024332377565,83.75149432733982,83.75149432733982,394.82780064098417,0.0,2399.3775743142182 
 09/08  12:00:00,489.9871603168183,489.9871603168183,489.9871603168183,202.57754102383525,146.05866013323564,147.74105855046748,616.9987346331343,293.992296190091,121.54652461430115,87.63519607994138,88.64463513028048,370.19924077988056,0.0,3318.2893706209716 
 09/08  13:00:00,490.9254371997196,490.9254371997196,490.9254371997196,138.41445481723413,138.41445481723413,252.7557909928834,612.3717742193049,294.55526231983176,83.04867289034047,83.04867289034047,151.65347459573003,367.4230645315829,0.0,3728.2429542929685 
 09/08  14:00:00,439.9332674165746,439.9332674165746,439.9332674165746,119.72056702670059,119.72056702670059,383.47078738456437,553.2106070108986,263.9599604499448,71.83234021602036,71.83234021602036,230.0824724307386,331.9263642065391,0.0,3902.9076843635735 
 09/08  15:00:00,157.46170981858723,157.46170981858723,157.46170981858723,107.02928359571607,107.02928359571607,176.97581736417374,248.99479591367607,94.47702589115234,64.21757015742964,64.21757015742964,106.18549041850426,149.39687754820563,0.0,2843.729798442565 
 09/08  16:00:00,62.03152357676085,62.03152357676085,62.03152357676085,55.01313633214376,55.01313633214376,78.25808412432261,112.25569796048524,37.218914146056508,33.00788179928625,33.00788179928625,46.95485047459357,67.35341877629114,0.0,1363.0899141418581 
 09/08  17:00:00,81.206365404033,81.206365404033,81.206365404033,65.79207187661618,65.79207187661618,173.34598539799377,149.0697938496494,48.72381924241979,39.475243125969708,39.475243125969708,104.00759123879624,89.44187630978962,0.0,533.027077046957 
 09/08  18:00:00,31.562800936010036,31.562800936010036,31.562800936010036,30.654294566944516,33.200778136974,115.02439422011871,65.63865876729359,18.93768056160602,18.392576740166708,19.9204668821844,69.01463653207122,39.383195260376158,0.0,483.6734057344772 
 09/08  19:00:00,2.1425389849711666,2.1425389849711666,2.1425389849711666,2.1425389849711666,3.382062164021799,11.638979427032652,4.346927362051111,1.2855233909826998,1.2855233909826998,2.0292372984130795,6.983387656219589,2.6081564172306668,0.0,317.206112481322 
 09/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.74272059288488 
 09/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.59724419629322,0.0 
 09/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3666501233228,0.0 
 09/09  06:00:00,9.784120696911606,9.784120696911606,9.784120696911606,96.92214686938442,17.25653699778932,9.784120696911606,20.56102961188642,5.870472418146964,58.15328812163066,10.353922198673592,5.870472418146964,12.336617767131849,453.14061090075918,0.0 
 09/09  07:00:00,79.74087110732228,79.74087110732228,79.74087110732228,491.09050424675186,61.567262980576817,59.162316873365217,165.46272059028829,47.84452266439337,294.6543025480511,36.940357788346087,35.497390124019137,99.27763235417297,354.7109706971612,0.0 
 09/09  08:00:00,253.7134972084621,253.7134972084621,253.7134972084621,806.8107023859435,104.21212856177712,104.21212856177712,396.8859450701592,152.22809832507725,484.086421431566,62.527277137066267,62.527277137066267,238.13156704209553,30.342895460584839,0.0 
 09/09  09:00:00,427.8598330425761,427.8598330425761,427.8598330425761,825.2823701872392,125.98198422090798,125.98198422090798,588.2160547192573,256.71589982554567,495.16942211234348,75.58919053254478,75.58919053254478,352.9296328315543,0.0,0.0 
 09/09  10:00:00,534.9592744968958,534.9592744968958,534.9592744968958,656.8355272636134,133.4714372281101,133.4714372281101,693.9036852403067,320.9755646981374,394.101316358168,80.08286233686605,80.08286233686605,416.342211144184,0.0,1176.8880025663823 
 09/09  11:00:00,544.118233242169,544.118233242169,544.118233242169,405.63430761426869,137.00268625958996,137.00268625958996,681.1009530904448,326.47093994530146,243.3805845685612,82.20161175575399,82.20161175575399,408.6605718542669,0.0,2875.1470642686427 
 09/09  12:00:00,566.4482609007548,566.4482609007548,566.4482609007548,203.62764232950435,133.86573294503348,136.05659534779509,700.8441596679847,339.8689565404529,122.17658539770263,80.31943976702007,81.63395720867703,420.50649580079087,0.0,3892.91445830891 
 09/09  13:00:00,556.4811981750628,556.4811981750628,556.4811981750628,126.62355506950837,126.62355506950837,263.5500558317485,692.2774982417967,333.88871890503767,75.97413304170503,75.97413304170503,158.13003349904913,415.36649894507806,0.0,4393.137672616969 
 09/09  14:00:00,487.7942827534126,487.7942827534126,487.7942827534126,118.41565176917013,118.41565176917013,424.8690544800378,620.0028007071451,292.67656965204756,71.04939106150207,71.04939106150207,254.92143268802267,372.00168042428705,0.0,4442.701478586861 
 09/09  15:00:00,243.05393269274945,243.05393269274945,243.05393269274945,129.9650865089808,129.9650865089808,297.5240059235467,359.49872436182707,145.83235961564965,77.97905190538845,77.97905190538845,178.51440355412803,215.6992346170962,0.0,3551.7178695374646 
 09/09  16:00:00,100.70049124021956,100.70049124021956,100.70049124021956,84.95934983938732,84.95934983938732,125.08821920488735,179.9564797113829,60.42029474413174,50.97560990363239,50.97560990363239,75.05293152293241,107.97388782682974,0.0,2343.9699027075194 
 09/09  17:00:00,30.964675930512393,30.964675930512393,30.964675930512393,30.329208351377106,30.329208351377106,34.50215682702696,59.389881032787908,18.578805558307434,18.19752501082626,18.19752501082626,20.701294096216175,35.633928619672747,0.0,1109.1996160593867 
 09/09  18:00:00,21.45019382714893,21.45019382714893,21.45019382714893,21.392948218911024,21.925413724997918,34.72123504354888,42.384631613721548,12.870116296289357,12.835768931346613,13.155248234998745,20.83274102612933,25.43077896823293,0.0,269.07578748501256 
 09/09  19:00:00,1.666405183473417,1.666405183473417,1.666405183473417,1.666405183473417,2.053298240429327,4.719740452537378,3.3800076162983436,0.9998431100840501,0.9998431100840501,1.2319789442575962,2.831844271522426,2.028004569779006,0.0,10.152211046873133 
 09/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
