Date/Time,SOUTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WINDOW LEFT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUWTH WINDOW RIGHT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE 1:Zone Mean Air Temperature [C](Hourly) 
 09/15  15:00:00,154.8646338053643,154.8646338053643,154.8646338053643,119.70613527680115,119.70613527680115,176.6710399617365,262.4155067272733,32.671551190442169 
 09/15  16:00:00,141.0986057846537,141.0986057846537,141.0986057846537,95.39150861648486,95.39150861648486,217.23964219584293,229.09456108425935,32.423564092978768 
 09/15  17:00:00,30.67666679585775,30.67666679585775,30.67666679585775,28.270626088186626,28.270626088186626,39.84133640312294,57.04001108174299,30.768004039026296 
 09/15  18:00:00,14.661806227122517,14.661806227122517,14.661806227122517,14.630981668840564,14.878583083950474,21.132850928216937,28.76789393209527,28.383878778605529 
 09/15  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.433337704033023 
 09/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.49336054568719 
 09/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.833045513277939 
 09/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46906567937574 
 09/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51603528742409 
 09/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53311361803617 
 09/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.719034049263393 
 09/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.997263178686798 
 09/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.318212929801989 
 09/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.741762736513758 
 09/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13869155086841 
 09/16  06:00:00,7.944935979678853,7.944935979678853,7.944935979678853,85.2657915702269,13.23938078409565,7.944935979678853,17.376459756225363,15.455374398819134 
 09/16  07:00:00,76.00375649446122,76.00375649446122,76.00375649446122,466.31455651775698,53.6334235536934,52.09033547138078,150.8594407761649,15.153874885963527 
 09/16  08:00:00,257.81529271195987,257.81529271195987,257.81529271195987,817.2305247150092,98.86486473813597,98.86486473813597,396.16417719771837,16.353708744960359 
 09/16  09:00:00,448.6715134641365,448.6715134641365,448.6715134641365,863.1478918501789,122.6859867916117,122.6859867916117,611.7145239754809,20.06578018651625 
 09/16  10:00:00,589.3263066828561,589.3263066828561,589.3263066828561,716.0390340315682,138.14658232901676,138.14658232901676,765.2567969274724,26.511842036762496 
 09/16  11:00:00,662.8892953281241,662.8892953281241,662.8892953281241,481.20513923882916,139.03574569594344,139.03574569594344,844.547707179909,33.881399097446699 
 09/16  12:00:00,684.3931246793665,684.3931246793665,684.3931246793665,225.75756321831697,138.26567485555237,141.13967073014596,876.3607743885095,40.381738614878077 
 09/16  13:00:00,661.6910173094876,661.6910173094876,661.6910173094876,128.97050288017415,128.97050288017415,297.5818198235557,849.4249992267557,45.89414701380888 
 09/16  14:00:00,582.8434849336263,582.8434849336263,582.8434849336263,112.30215422481565,112.30215422481565,510.3400796737792,760.2995828244144,49.77485169018621 
 09/16  15:00:00,450.3325020069192,450.3325020069192,450.3325020069192,86.80644262215897,86.80644262215897,657.0036854346206,610.9307368010554,51.48245466324833 
 09/16  16:00:00,295.5969154316949,295.5969154316949,295.5969154316949,65.17029954065082,65.17029954065082,720.404361736116,432.2668217052782,51.01198213268997 
 09/16  17:00:00,133.70543170030585,133.70543170030585,133.70543170030585,44.903409986636827,44.903409986636827,619.8869002108847,228.40902323706679,48.8161548670769 
 09/16  18:00:00,27.11176378563572,27.11176378563572,27.11176378563572,22.633953109324975,28.290621928338156,304.5262234449035,65.56383540867998,45.67286698646459 
 09/16  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21208796801079 
 09/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72922330163446 
 09/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43975575624517 
 09/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31487982568275 
 09/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.387750261556179 
 09/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.852536304433899 
 09/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65157067472879 
 09/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.528466861081925 
 09/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71123328238608 
 09/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12532790797463 
 09/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74127603066662 
 09/17  06:00:00,5.212893257826039,5.212893257826039,5.212893257826039,54.26217001941422,7.728628034649667,5.212893257826039,11.682074465550154,16.509465673362443 
 09/17  07:00:00,74.90401360860094,74.90401360860094,74.90401360860094,451.67480522100768,52.346973365329848,50.910956700973617,146.62155861230549,15.93154874312881 
 09/17  08:00:00,257.19181653685669,257.19181653685669,257.19181653685669,813.4815287701571,97.96411018065072,97.96411018065072,393.9978300210762,16.99615968320399 
 09/17  09:00:00,448.0292825889297,448.0292825889297,448.0292825889297,861.1618167221367,121.61059376379399,121.61059376379399,609.9020508245321,20.439765861434638 
 09/17  10:00:00,592.3563153001078,592.3563153001078,592.3563153001078,718.2857767608793,138.64608590937923,138.64608590937923,768.5184197108575,26.078151245204475 
 09/17  11:00:00,683.3202465980023,683.3202465980023,683.3202465980023,493.98885693419859,143.0427082153643,143.0427082153643,866.1930366694488,33.508910062437269 
 09/17  12:00:00,703.1086402552301,703.1086402552301,703.1086402552301,232.91932411590546,143.49454780766104,146.47856672394284,900.4461934405793,40.996628332678067 
 09/17  13:00:00,680.7179850076463,680.7179850076463,680.7179850076463,134.65897527352252,134.65897527352252,307.47037754901108,873.5778347209929,47.55216648201775 
 09/17  14:00:00,601.1376748828179,601.1376748828179,601.1376748828179,118.01057039334698,118.01057039334698,526.697033962819,783.4063443525234,52.387492796771748 
 09/17  15:00:00,470.169779714716,470.169779714716,470.169779714716,92.32961391508788,92.32961391508788,684.7448354953806,636.9737254529907,54.9564805787285 
 09/17  16:00:00,301.3039878445634,301.3039878445634,301.3039878445634,61.984126700160398,61.984126700160398,742.710704310072,444.45909912572219,54.97036839901539 
 09/17  17:00:00,134.032634511647,134.032634511647,134.032634511647,42.43166132377963,42.43166132377963,633.3234627930078,231.77394380328276,52.78154376741084 
 09/17  18:00:00,27.09304664297647,27.09304664297647,27.09304664297647,22.557760454744167,27.666487219979247,293.3182424714113,64.5563408935687,49.665486077865079 
 09/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.163114612519198 
 09/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.390349707118577 
 09/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.065924463424277 
 09/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93264817741212 
 09/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.90813569587537 
 09/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.301192240130257 
 09/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02178220981083 
 09/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.813586220192833 
 09/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.945921966488397 
 09/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.268850581154223 
 09/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.853674320682126 
 09/18  06:00:00,6.098049905294994,6.098049905294994,6.098049905294994,49.23407824004845,4.933290026453417,4.933290026453417,9.356538851415348,19.60143886182176 
 09/18  07:00:00,101.74072297929087,101.74072297929087,101.74072297929087,407.3197966711865,47.995152436221747,47.995152436221747,119.9819333906259,18.985884746856067 
 09/18  08:00:00,315.0001184181851,315.0001184181851,315.0001184181851,746.8192380438736,93.82000094564849,93.82000094564849,330.4077210607427,20.439041904378933 
 09/18  09:00:00,512.1426706348288,512.1426706348288,512.1426706348288,787.5522595287694,118.09699246813644,118.09699246813644,518.7379137175271,24.75656490144081 
 09/18  10:00:00,665.4965898967314,665.4965898967314,665.4965898967314,665.9122072792758,129.60420030917113,129.60420030917113,671.5464908804646,31.980177681185056 
 09/18  11:00:00,746.792432300345,746.792432300345,746.792432300345,444.58424557864017,134.33967695835427,134.33967695835427,759.6615258163508,39.95849935229594 
 09/18  12:00:00,768.1995860628537,768.1995860628537,768.1995860628537,198.95609856629299,132.80590859678859,142.50741138483392,786.2292850134942,47.80946782796038 
 09/18  13:00:00,740.9748410526685,740.9748410526685,740.9748410526685,123.38811459535148,123.38811459535148,317.06117075627216,754.5615069639964,54.5560663346633 
 09/18  14:00:00,658.6419921021859,658.6419921021859,658.6419921021859,107.04046484362881,107.04046484362881,526.281806218686,664.5801444354221,59.4456128404574 
 09/18  15:00:00,521.060766074778,521.060766074778,521.060766074778,86.85452079328941,86.85452079328941,665.3466718913636,518.3930867133154,61.8342595626263 
